trial,run_id,monitored_gpu,task_type,device,num_sample,dense_dim_in,dense_dim_out,read_size_bytes,write_size_bytes,runtime_wall_s,runtime_reported_s,transfer_h2d_s,transfer_d2h_s,gpu_util_avg_pct,gpu_util_max_pct,gpu_sm_clock_avg_ghz,gpu_sm_clock_max_ghz,exit_code,log_file
1,141,0,new_training,gpu,100,32,32,67108864,67108864,1.3869302775710821,0.5087728500366211,0.002444744110107422,5.8650970458984375e-05,1.7777777777777777,5.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0141_new_training_gpu_samples100_din32_dout32_read67108864_write67108864.log
1,142,0,new_training,gpu,100,32,32,134217728,134217728,1.48223967384547,0.5973637104034424,0.015816450119018555,5.91278076171875e-05,2.2,7.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0142_new_training_gpu_samples100_din32_dout32_read134217728_write134217728.log
1,143,0,new_training,gpu,100,32,32,268435456,268435456,1.6277972543612123,0.7458078861236572,0.0023927688598632812,5.841255187988281e-05,1.5454545454545454,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0143_new_training_gpu_samples100_din32_dout32_read268435456_write268435456.log
1,144,0,new_training,gpu,100,32,32,536870912,536870912,1.923195299692452,1.0940518379211426,0.003119230270385742,5.9604644775390625e-05,0.9230769230769231,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0144_new_training_gpu_samples100_din32_dout32_read536870912_write536870912.log
1,145,0,new_training,gpu,100,64,64,4194304,4194304,1.3059555143117905,0.4366159439086914,0.0024216175079345703,5.7697296142578125e-05,1.2222222222222223,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0145_new_training_gpu_samples100_din64_dout64_read4194304_write4194304.log
1,146,0,new_training,gpu,100,64,64,8388608,8388608,1.2240584781393409,0.4358980655670166,0.002402782440185547,5.91278076171875e-05,1.5,6.0,1.30875,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0146_new_training_gpu_samples100_din64_dout64_read8388608_write8388608.log
1,147,0,new_training,gpu,100,64,64,16777216,16777216,1.3380001233890653,0.44399428367614746,0.0023708343505859375,5.626678466796875e-05,2.0,6.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0147_new_training_gpu_samples100_din64_dout64_read16777216_write16777216.log
1,148,0,new_training,gpu,100,64,64,33554432,33554432,1.3379569249227643,0.45831727981567383,0.002435922622680664,6.175041198730469e-05,2.111111111111111,6.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0148_new_training_gpu_samples100_din64_dout64_read33554432_write33554432.log
1,149,0,new_training,gpu,100,64,64,67108864,67108864,1.3990020528435707,0.5095252990722656,0.0023851394653320312,6.103515625e-05,1.8888888888888888,6.0,1.2783333333333333,1.29,0,/direct/sdcc+u/lchen6/gpu_logs/0149_new_training_gpu_samples100_din64_dout64_read67108864_write67108864.log
1,150,0,new_training,gpu,100,64,64,134217728,134217728,1.4791189348325133,0.5894708633422852,0.002564668655395508,5.793571472167969e-05,2.1,7.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0150_new_training_gpu_samples100_din64_dout64_read134217728_write134217728.log
1,151,0,new_training,gpu,100,64,64,268435456,268435456,1.6449803672730923,0.751849889755249,0.002385854721069336,5.7220458984375e-05,1.2727272727272727,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0151_new_training_gpu_samples100_din64_dout64_read268435456_write268435456.log
1,152,0,new_training,gpu,100,64,64,536870912,536870912,1.8931762306019664,1.0852947235107422,0.0024118423461914062,5.888938903808594e-05,1.0,6.0,1.3396153846153844,1.395,0,/direct/sdcc+u/lchen6/gpu_logs/0152_new_training_gpu_samples100_din64_dout64_read536870912_write536870912.log
1,153,0,new_training,gpu,100,128,128,4194304,4194304,1.216757101006806,0.42708539962768555,0.002496957778930664,7.176399230957031e-05,1.875,6.0,1.35,1.395,0,/direct/sdcc+u/lchen6/gpu_logs/0153_new_training_gpu_samples100_din128_dout128_read4194304_write4194304.log
1,154,0,new_training,gpu,100,128,128,8388608,8388608,1.215053403750062,0.44146227836608887,0.0024678707122802734,7.104873657226562e-05,2.25,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0154_new_training_gpu_samples100_din128_dout128_read8388608_write8388608.log
1,155,0,new_training,gpu,100,128,128,16777216,16777216,1.2541300104930997,0.4590744972229004,0.002504110336303711,7.176399230957031e-05,1.875,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0155_new_training_gpu_samples100_din128_dout128_read16777216_write16777216.log
1,156,0,new_training,gpu,100,128,128,33554432,33554432,1.3601548001170158,0.46768999099731445,0.002418041229248047,6.556510925292969e-05,1.7777777777777777,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0156_new_training_gpu_samples100_din128_dout128_read33554432_write33554432.log
1,157,0,new_training,gpu,100,128,128,67108864,67108864,1.3823077287524939,0.5123326778411865,0.002466917037963867,6.651878356933594e-05,1.7777777777777777,4.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0157_new_training_gpu_samples100_din128_dout128_read67108864_write67108864.log
1,158,0,new_training,gpu,100,128,128,134217728,134217728,1.4411196606233716,0.6025731563568115,0.002526521682739258,6.604194641113281e-05,1.4,7.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0158_new_training_gpu_samples100_din128_dout128_read134217728_write134217728.log
1,159,0,new_training,gpu,100,128,128,268435456,268435456,1.6161676933988929,0.7443933486938477,0.0024764537811279297,6.651878356933594e-05,1.2727272727272727,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0159_new_training_gpu_samples100_din128_dout128_read268435456_write268435456.log
1,160,0,new_training,gpu,100,128,128,536870912,536870912,1.8951673358678818,1.0807294845581055,0.0031304359436035156,6.651878356933594e-05,1.0,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0160_new_training_gpu_samples100_din128_dout128_read536870912_write536870912.log
1,161,0,new_training,gpu,100,256,256,4194304,4194304,1.3327404307201505,0.43398523330688477,0.002646207809448242,0.00010275840759277344,2.111111111111111,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0161_new_training_gpu_samples100_din256_dout256_read4194304_write4194304.log
1,162,0,new_training,gpu,100,256,256,8388608,8388608,1.336064375936985,0.4434792995452881,0.0026230812072753906,0.00010132789611816406,2.0,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0162_new_training_gpu_samples100_din256_dout256_read8388608_write8388608.log
1,163,0,new_training,gpu,100,256,256,16777216,16777216,1.3473151894286275,0.45362281799316406,0.0025870800018310547,0.00010156631469726562,1.7777777777777777,7.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0163_new_training_gpu_samples100_din256_dout256_read16777216_write16777216.log
1,164,0,new_training,gpu,100,256,256,33554432,33554432,1.3309313813224435,0.4710958003997803,0.002583742141723633,0.00011682510375976562,2.2222222222222223,6.0,1.31,1.38,0,/direct/sdcc+u/lchen6/gpu_logs/0164_new_training_gpu_samples100_din256_dout256_read33554432_write33554432.log
1,165,0,new_training,gpu,100,256,256,67108864,67108864,1.3811326222494245,0.5027079582214355,0.0025839805603027344,9.799003601074219e-05,1.3333333333333333,6.0,1.38,1.38,0,/direct/sdcc+u/lchen6/gpu_logs/0165_new_training_gpu_samples100_din256_dout256_read67108864_write67108864.log
1,166,0,new_training,gpu,100,256,256,134217728,134217728,1.4769822573289275,0.5909864902496338,0.002565622329711914,0.00011467933654785156,1.8,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0166_new_training_gpu_samples100_din256_dout256_read134217728_write134217728.log
1,167,0,new_training,gpu,100,256,256,268435456,268435456,1.6472014198079705,0.7572059631347656,0.0026357173919677734,9.012222290039062e-05,1.6363636363636365,6.0,1.2818181818181817,1.29,0,/direct/sdcc+u/lchen6/gpu_logs/0167_new_training_gpu_samples100_din256_dout256_read268435456_write268435456.log
1,168,0,new_training,gpu,100,256,256,536870912,536870912,1.9232475897297263,1.105008840560913,0.0028128623962402344,9.942054748535156e-05,1.0,7.0,1.3061538461538462,1.32,0,/direct/sdcc+u/lchen6/gpu_logs/0168_new_training_gpu_samples100_din256_dout256_read536870912_write536870912.log
1,169,0,new_training,gpu,100,512,512,4194304,4194304,1.2314448719844222,0.4521503448486328,0.0029053688049316406,0.0004572868347167969,1.125,6.0,1.303125,1.32,0,/direct/sdcc+u/lchen6/gpu_logs/0169_new_training_gpu_samples100_din512_dout512_read4194304_write4194304.log
1,170,0,new_training,gpu,100,512,512,8388608,8388608,1.3260048599913716,0.4423842430114746,0.002963542938232422,0.0005154609680175781,2.888888888888889,7.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0170_new_training_gpu_samples100_din512_dout512_read8388608_write8388608.log
1,171,0,new_training,gpu,100,512,512,16777216,16777216,1.3313087234273553,0.4565296173095703,0.0029387474060058594,0.0005028247833251953,2.2222222222222223,7.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0171_new_training_gpu_samples100_din512_dout512_read16777216_write16777216.log
1,172,0,new_training,gpu,100,512,512,33554432,33554432,1.340060773305595,0.47632718086242676,0.0029358863830566406,0.0005173683166503906,1.8888888888888888,6.0,1.32,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0172_new_training_gpu_samples100_din512_dout512_read33554432_write33554432.log
1,173,0,new_training,gpu,100,512,512,67108864,67108864,1.3494169879704714,0.5013506412506104,0.002986907958984375,0.0005009174346923828,2.111111111111111,6.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0173_new_training_gpu_samples100_din512_dout512_read67108864_write67108864.log
1,174,0,new_training,gpu,100,512,512,134217728,134217728,1.4645213577896357,0.5949277877807617,0.002939462661743164,0.0005877017974853516,1.7,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0174_new_training_gpu_samples100_din512_dout512_read134217728_write134217728.log
1,175,0,new_training,gpu,100,512,512,268435456,268435456,1.6482178596779704,0.7661473751068115,0.0029306411743164062,0.0005195140838623047,1.7272727272727273,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0175_new_training_gpu_samples100_din512_dout512_read268435456_write268435456.log
1,176,0,new_training,gpu,100,512,512,536870912,536870912,1.9151812959462404,1.0998790264129639,0.00298309326171875,0.00047969818115234375,1.4615384615384615,6.0,1.2842307692307693,1.29,0,/direct/sdcc+u/lchen6/gpu_logs/0176_new_training_gpu_samples100_din512_dout512_read536870912_write536870912.log
1,177,0,new_training,gpu,100,1024,1024,4194304,4194304,1.360262006521225,0.46229076385498047,0.007907390594482422,0.02184152603149414,3.7777777777777777,25.0,1.2833333333333332,1.29,0,/direct/sdcc+u/lchen6/gpu_logs/0177_new_training_gpu_samples100_din1024_dout1024_read4194304_write4194304.log
1,178,0,new_training,gpu,100,1024,1024,8388608,8388608,1.3491527754813433,0.4682614803314209,0.007923603057861328,0.023932456970214844,4.555555555555555,24.0,1.29,1.29,0,/direct/sdcc+u/lchen6/gpu_logs/0178_new_training_gpu_samples100_din1024_dout1024_read8388608_write8388608.log
1,179,0,new_training,gpu,100,1024,1024,16777216,16777216,1.3490998204797506,0.47273898124694824,0.007549285888671875,0.019915342330932617,5.666666666666667,24.0,1.3266666666666667,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0179_new_training_gpu_samples100_din1024_dout1024_read16777216_write16777216.log
1,180,0,new_training,gpu,100,1024,1024,33554432,33554432,1.35112330224365,0.47792816162109375,0.0070953369140625,0.017697811126708984,5.444444444444445,22.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0180_new_training_gpu_samples100_din1024_dout1024_read33554432_write33554432.log
1,181,0,new_training,gpu,100,1024,1024,67108864,67108864,1.3320135828107595,0.5399470329284668,0.007880210876464844,0.024002552032470703,4.111111111111111,24.0,1.2766666666666668,1.29,0,/direct/sdcc+u/lchen6/gpu_logs/0181_new_training_gpu_samples100_din1024_dout1024_read67108864_write67108864.log
1,182,0,new_training,gpu,100,1024,1024,134217728,134217728,1.497960657812655,0.6117022037506104,0.007777690887451172,0.020856618881225586,3.7,19.0,1.317,1.38,0,/direct/sdcc+u/lchen6/gpu_logs/0182_new_training_gpu_samples100_din1024_dout1024_read134217728_write134217728.log
1,183,0,new_training,gpu,100,1024,1024,268435456,268435456,1.5979563798755407,0.7808876037597656,0.007481575012207031,0.020561933517456055,5.363636363636363,22.0,1.3513636363636363,1.38,0,/direct/sdcc+u/lchen6/gpu_logs/0183_new_training_gpu_samples100_din1024_dout1024_read268435456_write268435456.log
1,184,0,new_training,gpu,100,1024,1024,536870912,536870912,1.939204498194158,1.127382516860962,0.0068988800048828125,0.021523714065551758,2.8461538461538463,24.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0184_new_training_gpu_samples100_din1024_dout1024_read536870912_write536870912.log
1,185,0,new_training,gpu,100,2048,2048,4194304,4194304,1.378008215688169,0.48150110244750977,0.014432907104492188,0.02398371696472168,3.6666666666666665,24.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0185_new_training_gpu_samples100_din2048_dout2048_read4194304_write4194304.log
1,186,0,new_training,gpu,100,2048,2048,8388608,8388608,1.2620984800159931,0.4859733581542969,0.028073549270629883,0.01568126678466797,3.125,11.0,1.303125,1.35,0,/direct/sdcc+u/lchen6/gpu_logs/0186_new_training_gpu_samples100_din2048_dout2048_read8388608_write8388608.log
1,187,0,new_training,gpu,100,2048,2048,16777216,16777216,1.2291353615000844,0.45670270919799805,0.013078689575195312,0.014553070068359375,4.125,15.0,1.35,1.35,0,/direct/sdcc+u/lchen6/gpu_logs/0187_new_training_gpu_samples100_din2048_dout2048_read16777216_write16777216.log
1,188,0,new_training,gpu,100,2048,2048,33554432,33554432,1.388149238191545,0.5090553760528564,0.014802694320678711,0.022038698196411133,6.444444444444445,23.0,1.2833333333333332,1.35,0,/direct/sdcc+u/lchen6/gpu_logs/0188_new_training_gpu_samples100_din2048_dout2048_read33554432_write33554432.log
1,189,0,new_training,gpu,100,2048,2048,67108864,67108864,1.348178381100297,0.5455222129821777,0.01369786262512207,0.01604485511779785,4.0,23.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0189_new_training_gpu_samples100_din2048_dout2048_read67108864_write67108864.log
1,190,0,new_training,gpu,100,2048,2048,134217728,134217728,1.4959511384367943,0.6259441375732422,0.014414787292480469,0.0194242000579834,4.0,19.0,1.32,1.365,0,/direct/sdcc+u/lchen6/gpu_logs/0190_new_training_gpu_samples100_din2048_dout2048_read134217728_write134217728.log
1,191,0,new_training,gpu,100,2048,2048,268435456,268435456,1.6210779240354896,0.7878100872039795,0.013627767562866211,0.01733994483947754,4.818181818181818,22.0,1.3322727272727273,1.365,0,/direct/sdcc+u/lchen6/gpu_logs/0191_new_training_gpu_samples100_din2048_dout2048_read268435456_write268435456.log
1,192,0,new_training,gpu,100,2048,2048,536870912,536870912,2.030045541934669,1.1180694103240967,0.014422178268432617,0.0213775634765625,4.142857142857143,24.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0192_new_training_gpu_samples100_din2048_dout2048_read536870912_write536870912.log
1,193,0,new_training,gpu,100,4096,4096,4194304,4194304,1.5221458673477173,0.6621098518371582,0.12490391731262207,0.07867431640625,15.3,56.0,1.2885,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0193_new_training_gpu_samples100_din4096_dout4096_read4194304_write4194304.log
1,194,0,new_training,gpu,100,4096,4096,8388608,8388608,1.4381263824179769,0.5671732425689697,0.04372715950012207,0.11606621742248535,14.2,73.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0194_new_training_gpu_samples100_din4096_dout4096_read8388608_write8388608.log
1,195,0,new_training,gpu,100,4096,4096,16777216,16777216,1.4441031701862812,0.5760824680328369,0.043918609619140625,0.1162567138671875,15.8,73.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0195_new_training_gpu_samples100_din4096_dout4096_read16777216_write16777216.log
1,196,0,new_training,gpu,100,4096,4096,33554432,33554432,1.4660347644239664,0.6021909713745117,0.04439115524291992,0.11644339561462402,6.0,44.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0196_new_training_gpu_samples100_din4096_dout4096_read33554432_write33554432.log
1,197,0,new_training,gpu,100,4096,4096,67108864,67108864,1.3599712420254946,0.6292572021484375,0.052072763442993164,0.09724307060241699,9.555555555555555,32.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0197_new_training_gpu_samples100_din4096_dout4096_read67108864_write67108864.log
1,198,0,new_training,gpu,100,4096,4096,134217728,134217728,1.4722079308703542,0.7188904285430908,0.053878068923950195,0.09906673431396484,21.2,58.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0198_new_training_gpu_samples100_din4096_dout4096_read134217728_write134217728.log
1,199,0,new_training,gpu,100,4096,4096,268435456,268435456,1.850142897106707,0.896895170211792,0.061345577239990234,0.11030960083007812,8.307692307692308,73.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0199_new_training_gpu_samples100_din4096_dout4096_read268435456_write268435456.log
1,200,0,new_training,gpu,100,4096,4096,536870912,536870912,2.0765006374567747,1.2111074924468994,0.04822587966918945,0.0991065502166748,6.785714285714286,68.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0200_new_training_gpu_samples100_din4096_dout4096_read536870912_write536870912.log
1,201,0,new_training,gpu,100,8192,8192,4194304,4194304,1.9091255692765117,1.1345994472503662,0.1726055145263672,0.5785524845123291,25.923076923076923,100.0,1.3788461538461538,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0201_new_training_gpu_samples100_din8192_dout8192_read4194304_write4194304.log
1,202,0,new_training,gpu,100,8192,8192,8388608,8388608,1.900071056559682,1.1370961666107178,0.15916657447814941,0.5545940399169922,38.15384615384615,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0202_new_training_gpu_samples100_din8192_dout8192_read8388608_write8388608.log
1,203,0,new_training,gpu,100,8192,8192,16777216,16777216,2.0050590774044394,1.1207928657531738,0.13245940208435059,0.569251537322998,34.61538461538461,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0203_new_training_gpu_samples100_din8192_dout8192_read16777216_write16777216.log
1,204,0,new_training,gpu,100,8192,8192,33554432,33554432,2.0491620106622577,1.1677887439727783,0.17082953453063965,0.5549867153167725,30.357142857142858,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0204_new_training_gpu_samples100_din8192_dout8192_read33554432_write33554432.log
1,205,0,new_training,gpu,100,8192,8192,67108864,67108864,2.066014618612826,1.1806468963623047,0.14463376998901367,0.5615921020507812,30.071428571428573,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0205_new_training_gpu_samples100_din8192_dout8192_read67108864_write67108864.log
1,206,0,new_training,gpu,100,8192,8192,134217728,134217728,2.1450668023899198,1.2604804039001465,0.13498473167419434,0.5682764053344727,29.214285714285715,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0206_new_training_gpu_samples100_din8192_dout8192_read134217728_write134217728.log
1,207,0,new_training,gpu,100,8192,8192,268435456,268435456,2.3449129899963737,1.4386146068572998,0.16088557243347168,0.5505955219268799,26.3125,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0207_new_training_gpu_samples100_din8192_dout8192_read268435456_write268435456.log
1,208,0,new_training,gpu,100,8192,8192,536870912,536870912,2.7819903595373034,1.7936170101165771,0.13551998138427734,0.5825231075286865,22.210526315789473,100.0,1.3957894736842107,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0208_new_training_gpu_samples100_din8192_dout8192_read536870912_write536870912.log
1,209,0,new_training,gpu,100,16384,16384,4194304,4194304,4.260942422784865,3.241431713104248,0.4847252368927002,2.3361763954162598,53.92857142857143,100.0,1.3810714285714287,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0209_new_training_gpu_samples100_din16384_dout16384_read4194304_write4194304.log
1,210,0,new_training,gpu,100,16384,16384,8388608,8388608,4.235056072473526,3.229971408843994,0.4918019771575928,2.32890248298645,58.17857142857143,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0210_new_training_gpu_samples100_din16384_dout16384_read8388608_write8388608.log
1,211,0,new_training,gpu,100,16384,16384,16777216,16777216,4.226912840269506,3.261533737182617,0.48648667335510254,2.3332557678222656,60.642857142857146,100.0,1.3955357142857143,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0211_new_training_gpu_samples100_din16384_dout16384_read16777216_write16777216.log
1,212,0,new_training,gpu,100,16384,16384,33554432,33554432,4.284869454801083,3.277524948120117,0.5003528594970703,2.3449461460113525,56.714285714285715,100.0,1.3955357142857143,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0212_new_training_gpu_samples100_din16384_dout16384_read33554432_write33554432.log
1,213,0,new_training,gpu,100,16384,16384,67108864,67108864,4.344040438532829,3.3140487670898438,0.5163006782531738,2.329150915145874,56.58620689655172,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0213_new_training_gpu_samples100_din16384_dout16384_read67108864_write67108864.log
1,214,0,new_training,gpu,100,16384,16384,134217728,134217728,4.404949844814837,3.405540943145752,0.4935343265533447,2.328658103942871,56.206896551724135,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0214_new_training_gpu_samples100_din16384_dout16384_read134217728_write134217728.log
1,215,0,new_training,gpu,100,16384,16384,268435456,268435456,4.550937614403665,3.556795835494995,0.4944117069244385,2.326007604598999,54.4,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0215_new_training_gpu_samples100_din16384_dout16384_read268435456_write268435456.log
1,216,0,new_training,gpu,100,16384,16384,536870912,536870912,4.956073751673102,3.918715476989746,0.48714280128479004,2.3209068775177,49.15151515151515,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0216_new_training_gpu_samples100_din16384_dout16384_read536870912_write536870912.log
1,217,0,new_training,gpu,100,32768,32768,4194304,4194304,13.387883951887488,11.935811996459961,1.7461621761322021,9.610266923904419,70.27272727272727,100.0,1.4053977272727272,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0217_new_training_gpu_samples100_din32768_dout32768_read4194304_write4194304.log
1,218,0,new_training,gpu,100,32768,32768,8388608,8388608,13.383815856650472,11.935182332992554,1.7459502220153809,9.610533714294434,71.19318181818181,100.0,1.4007954545454544,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0218_new_training_gpu_samples100_din32768_dout32768_read8388608_write8388608.log
1,219,0,new_training,gpu,100,32768,32768,16777216,16777216,13.325838174670935,11.947101593017578,1.7582213878631592,9.604566812515259,74.15116279069767,100.0,1.4021511627906977,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0219_new_training_gpu_samples100_din32768_dout32768_read16777216_write16777216.log
1,220,0,new_training,gpu,100,32768,32768,33554432,33554432,13.323052325285971,11.96197509765625,1.7706308364868164,9.600756883621216,74.16091954022988,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0220_new_training_gpu_samples100_din32768_dout32768_read33554432_write33554432.log
1,221,0,new_training,gpu,100,32768,32768,67108864,67108864,13.43903592787683,12.017770528793335,1.7734298706054688,9.616060972213745,71.80898876404494,100.0,1.3993820224719102,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0221_new_training_gpu_samples100_din32768_dout32768_read67108864_write67108864.log
1,222,0,new_training,gpu,100,32768,32768,134217728,134217728,13.477902806364,12.082961082458496,1.7867045402526855,9.599971532821655,71.29213483146067,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0222_new_training_gpu_samples100_din32768_dout32768_read134217728_write134217728.log
1,223,0,new_training,gpu,100,32768,32768,268435456,268435456,13.748071368783712,12.244676113128662,1.7525427341461182,9.608942985534668,71.03296703296704,100.0,1.398131868131868,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0223_new_training_gpu_samples100_din32768_dout32768_read268435456_write268435456.log
1,224,0,new_training,gpu,100,32768,32768,536870912,536870912,14.04700115416199,12.596221208572388,1.774167537689209,9.610578060150146,69.23913043478261,100.0,1.4026630434782608,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0224_new_training_gpu_samples100_din32768_dout32768_read536870912_write536870912.log
2,225,0,new_agent,gpu,100,4,4,4194304,4194304,1.382577858865261,0.4031050205230713,0.00231170654296875,,25.666666666666668,100.0,1.41,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0225_new_agent_gpu_samples100_din4_dout4_read4194304_write4194304.log
2,226,0,new_agent,gpu,100,4,4,8388608,8388608,1.2400526031851768,0.442462682723999,0.002296924591064453,,1.875,6.0,1.325625,1.41,0,/direct/sdcc+u/lchen6/gpu_logs/0226_new_agent_gpu_samples100_din4_dout4_read8388608_write8388608.log
2,227,0,new_agent,gpu,100,4,4,16777216,16777216,1.330972389318049,0.4532639980316162,0.002443552017211914,,2.111111111111111,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0227_new_agent_gpu_samples100_din4_dout4_read16777216_write16777216.log
2,228,0,new_agent,gpu,100,4,4,33554432,33554432,1.368100743740797,0.484790563583374,0.002357006072998047,,1.8888888888888888,6.0,1.28,1.29,0,/direct/sdcc+u/lchen6/gpu_logs/0228_new_agent_gpu_samples100_din4_dout4_read33554432_write33554432.log
2,229,0,new_agent,gpu,100,4,4,67108864,67108864,1.3140519242733717,0.5066654682159424,0.002376556396484375,,1.6666666666666667,6.0,1.29,1.29,0,/direct/sdcc+u/lchen6/gpu_logs/0229_new_agent_gpu_samples100_din4_dout4_read67108864_write67108864.log
2,230,0,new_agent,gpu,100,4,4,134217728,134217728,1.4810413168743253,0.5917952060699463,0.002359151840209961,,2.0,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0230_new_agent_gpu_samples100_din4_dout4_read134217728_write134217728.log
2,231,0,new_agent,gpu,100,4,4,268435456,268435456,1.6359866941347718,0.7371926307678223,0.002413034439086914,,1.1818181818181819,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0231_new_agent_gpu_samples100_din4_dout4_read268435456_write268435456.log
2,232,0,new_agent,gpu,100,4,4,536870912,536870912,1.9031233610585332,1.0871493816375732,0.0024089813232421875,,1.3076923076923077,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0232_new_agent_gpu_samples100_din4_dout4_read536870912_write536870912.log
2,233,0,new_agent,gpu,100,8,8,4194304,4194304,1.2400252129882574,0.43735551834106445,0.0023560523986816406,,1.375,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0233_new_agent_gpu_samples100_din8_dout8_read4194304_write4194304.log
2,234,0,new_agent,gpu,100,8,8,8388608,8388608,1.23292987793684,0.4423816204071045,0.0024297237396240234,,1.625,6.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0234_new_agent_gpu_samples100_din8_dout8_read8388608_write8388608.log
2,235,0,new_agent,gpu,100,8,8,16777216,16777216,1.2411153158172965,0.4513678550720215,0.0024416446685791016,,2.375,7.0,1.275,1.275,0,/direct/sdcc+u/lchen6/gpu_logs/0235_new_agent_gpu_samples100_din8_dout8_read16777216_write16777216.log
