trial,run_id,task_type,device,num_sample,dense_dim_in,dense_dim_out,read_size_bytes,write_size_bytes,runtime_wall_s,runtime_reported_s,transfer_h2d_total_s,cpu_ghz,cpu_utilization,exit_code,log_file
1,1,new_agent,cpu,100,4,4,4194304,4194304,0.6860332963988185,0.04054880142211914,0.0,2.165,0.494,0,/direct/sdcc+u/lchen6/cpu_logs/0001_new_agent_cpu_samples100_din4_dout4_read4194304_write4194304.log
1,2,new_agent,cpu,100,4,4,8388608,8388608,0.5541353235021234,0.04361462593078613,0.0,2.196,0.569,0,/direct/sdcc+u/lchen6/cpu_logs/0002_new_agent_cpu_samples100_din4_dout4_read8388608_write8388608.log
1,3,new_agent,cpu,100,4,4,16777216,16777216,0.5423442302271724,0.0493922233581543,0.0,2.18,0.586,0,/direct/sdcc+u/lchen6/cpu_logs/0003_new_agent_cpu_samples100_din4_dout4_read16777216_write16777216.log
1,4,new_agent,cpu,100,4,4,33554432,33554432,0.5730697540566325,0.07412004470825195,0.0,2.135,0.571,0,/direct/sdcc+u/lchen6/cpu_logs/0004_new_agent_cpu_samples100_din4_dout4_read33554432_write33554432.log
1,5,new_agent,cpu,100,4,4,67108864,67108864,0.6405915003269911,0.1097722053527832,0.0,1.986,0.544,0,/direct/sdcc+u/lchen6/cpu_logs/0005_new_agent_cpu_samples100_din4_dout4_read67108864_write67108864.log
1,6,new_agent,cpu,100,4,4,134217728,134217728,0.7065454889088869,0.18931365013122559,0.0,1.814,0.551,0,/direct/sdcc+u/lchen6/cpu_logs/0006_new_agent_cpu_samples100_din4_dout4_read134217728_write134217728.log
1,7,new_agent,cpu,100,4,4,268435456,268435456,0.8821354825049639,0.3454108238220215,0.0,1.579,0.499,0,/direct/sdcc+u/lchen6/cpu_logs/0007_new_agent_cpu_samples100_din4_dout4_read268435456_write268435456.log
1,8,new_agent,cpu,100,4,4,536870912,536870912,1.2026261230930686,0.6668102741241455,0.0,1.235,0.472,0,/direct/sdcc+u/lchen6/cpu_logs/0008_new_agent_cpu_samples100_din4_dout4_read536870912_write536870912.log
1,9,new_agent,cpu,100,8,8,4194304,4194304,0.5918109612539411,0.03542828559875488,0.0,2.207,0.541,0,/direct/sdcc+u/lchen6/cpu_logs/0009_new_agent_cpu_samples100_din8_dout8_read4194304_write4194304.log
1,10,new_agent,cpu,100,8,8,8388608,8388608,0.5199757721275091,0.039749860763549805,0.0,2.195,0.612,0,/direct/sdcc+u/lchen6/cpu_logs/0010_new_agent_cpu_samples100_din8_dout8_read8388608_write8388608.log
1,11,new_agent,cpu,100,8,8,16777216,16777216,0.5559775503352284,0.04509687423706055,0.0,2.154,0.571,0,/direct/sdcc+u/lchen6/cpu_logs/0011_new_agent_cpu_samples100_din8_dout8_read16777216_write16777216.log
1,12,new_agent,cpu,100,8,8,33554432,33554432,0.560044658370316,0.06843948364257812,0.0,2.073,0.598,0,/direct/sdcc+u/lchen6/cpu_logs/0012_new_agent_cpu_samples100_din8_dout8_read33554432_write33554432.log
1,13,new_agent,cpu,100,8,8,67108864,67108864,0.662347573786974,0.10625720024108887,0.0,1.998,0.527,0,/direct/sdcc+u/lchen6/cpu_logs/0013_new_agent_cpu_samples100_din8_dout8_read67108864_write67108864.log
1,14,new_agent,cpu,100,8,8,134217728,134217728,0.6822703741490841,0.1829829216003418,0.0,1.837,0.558,0,/direct/sdcc+u/lchen6/cpu_logs/0014_new_agent_cpu_samples100_din8_dout8_read134217728_write134217728.log
1,15,new_agent,cpu,100,8,8,268435456,268435456,0.9264169307425618,0.34262824058532715,0.0,1.582,0.479,0,/direct/sdcc+u/lchen6/cpu_logs/0015_new_agent_cpu_samples100_din8_dout8_read268435456_write268435456.log
1,16,new_agent,cpu,100,8,8,536870912,536870912,1.2680542431771755,0.6963837146759033,0.0,1.217,0.458,0,/direct/sdcc+u/lchen6/cpu_logs/0016_new_agent_cpu_samples100_din8_dout8_read536870912_write536870912.log
1,17,new_agent,cpu,100,16,16,4194304,4194304,0.5623720400035381,0.0380706787109375,0.0,2.24,0.57,0,/direct/sdcc+u/lchen6/cpu_logs/0017_new_agent_cpu_samples100_din16_dout16_read4194304_write4194304.log
1,18,new_agent,cpu,100,16,16,8388608,8388608,0.5307684885337949,0.043709754943847656,0.0,2.227,0.61,0,/direct/sdcc+u/lchen6/cpu_logs/0018_new_agent_cpu_samples100_din16_dout16_read8388608_write8388608.log
1,19,new_agent,cpu,100,16,16,16777216,16777216,0.7437224686145782,0.0607297420501709,0.0,2.17,0.445,0,/direct/sdcc+u/lchen6/cpu_logs/0019_new_agent_cpu_samples100_din16_dout16_read16777216_write16777216.log
1,20,new_agent,cpu,100,16,16,33554432,33554432,0.5595839228481054,0.0720529556274414,0.0,2.109,0.599,0,/direct/sdcc+u/lchen6/cpu_logs/0020_new_agent_cpu_samples100_din16_dout16_read33554432_write33554432.log
1,21,new_agent,cpu,100,16,16,67108864,67108864,0.5834783250465989,0.10985803604125977,0.0,2.049,0.594,0,/direct/sdcc+u/lchen6/cpu_logs/0021_new_agent_cpu_samples100_din16_dout16_read67108864_write67108864.log
1,22,new_agent,cpu,100,16,16,134217728,134217728,1.154049675911665,0.196000337600708,0.0,1.872,0.336,0,/direct/sdcc+u/lchen6/cpu_logs/0022_new_agent_cpu_samples100_din16_dout16_read134217728_write134217728.log
1,23,new_agent,cpu,100,16,16,268435456,268435456,0.8419852172955871,0.34316039085388184,0.0,1.604,0.52,0,/direct/sdcc+u/lchen6/cpu_logs/0023_new_agent_cpu_samples100_din16_dout16_read268435456_write268435456.log
1,24,new_agent,cpu,100,16,16,536870912,536870912,1.195368280634284,0.6573967933654785,0.0,1.244,0.472,0,/direct/sdcc+u/lchen6/cpu_logs/0024_new_agent_cpu_samples100_din16_dout16_read536870912_write536870912.log
1,25,new_agent,cpu,100,32,32,4194304,4194304,0.571602419950068,0.03306841850280762,0.0,2.218,0.548,0,/direct/sdcc+u/lchen6/cpu_logs/0025_new_agent_cpu_samples100_din32_dout32_read4194304_write4194304.log
1,26,new_agent,cpu,100,32,32,8388608,8388608,0.5142802596092224,0.04105710983276367,0.0,2.211,0.617,0,/direct/sdcc+u/lchen6/cpu_logs/0026_new_agent_cpu_samples100_din32_dout32_read8388608_write8388608.log
1,27,new_agent,cpu,100,32,32,16777216,16777216,0.5274211531504989,0.051227569580078125,0.0,2.159,0.615,0,/direct/sdcc+u/lchen6/cpu_logs/0027_new_agent_cpu_samples100_din32_dout32_read16777216_write16777216.log
1,28,new_agent,cpu,100,32,32,33554432,33554432,0.5839285776019096,0.07041263580322266,0.0,2.133,0.562,0,/direct/sdcc+u/lchen6/cpu_logs/0028_new_agent_cpu_samples100_din32_dout32_read33554432_write33554432.log
1,29,new_agent,cpu,100,32,32,67108864,67108864,0.5820614565163851,0.1053926944732666,0.0,2.026,0.585,0,/direct/sdcc+u/lchen6/cpu_logs/0029_new_agent_cpu_samples100_din32_dout32_read67108864_write67108864.log
1,30,new_agent,cpu,100,32,32,134217728,134217728,0.7194630317389965,0.18456673622131348,0.0,1.846,0.522,0,/direct/sdcc+u/lchen6/cpu_logs/0030_new_agent_cpu_samples100_din32_dout32_read134217728_write134217728.log
1,31,new_agent,cpu,100,32,32,268435456,268435456,0.8307089079171419,0.3429560661315918,0.0,1.589,0.526,0,/direct/sdcc+u/lchen6/cpu_logs/0031_new_agent_cpu_samples100_din32_dout32_read268435456_write268435456.log
1,32,new_agent,cpu,100,32,32,536870912,536870912,1.2928911661729217,0.654822587966919,0.0,1.222,0.435,0,/direct/sdcc+u/lchen6/cpu_logs/0032_new_agent_cpu_samples100_din32_dout32_read536870912_write536870912.log
1,33,new_agent,cpu,100,64,64,4194304,4194304,0.6170429652556777,0.047971487045288086,0.0,2.244,0.53,0,/direct/sdcc+u/lchen6/cpu_logs/0033_new_agent_cpu_samples100_din64_dout64_read4194304_write4194304.log
1,34,new_agent,cpu,100,64,64,8388608,8388608,0.6829822361469269,0.04528975486755371,0.0,2.178,0.478,0,/direct/sdcc+u/lchen6/cpu_logs/0034_new_agent_cpu_samples100_din64_dout64_read8388608_write8388608.log
1,35,new_agent,cpu,100,64,64,16777216,16777216,0.5668993322178721,0.052803993225097656,0.0,2.165,0.568,0,/direct/sdcc+u/lchen6/cpu_logs/0035_new_agent_cpu_samples100_din64_dout64_read16777216_write16777216.log
1,36,new_agent,cpu,100,64,64,33554432,33554432,0.5722185531631112,0.07052063941955566,0.0,2.104,0.58,0,/direct/sdcc+u/lchen6/cpu_logs/0036_new_agent_cpu_samples100_din64_dout64_read33554432_write33554432.log
1,37,new_agent,cpu,100,64,64,67108864,67108864,0.8403114508837461,0.10971307754516602,0.0,2.02,0.414,0,/direct/sdcc+u/lchen6/cpu_logs/0037_new_agent_cpu_samples100_din64_dout64_read67108864_write67108864.log
1,38,new_agent,cpu,100,64,64,134217728,134217728,0.6722931647673249,0.18581223487854004,0.0,1.86,0.556,0,/direct/sdcc+u/lchen6/cpu_logs/0038_new_agent_cpu_samples100_din64_dout64_read134217728_write134217728.log
1,39,new_agent,cpu,100,64,64,268435456,268435456,1.2498251805081964,0.3862142562866211,0.0,1.581,0.354,0,/direct/sdcc+u/lchen6/cpu_logs/0039_new_agent_cpu_samples100_din64_dout64_read268435456_write268435456.log
1,40,new_agent,cpu,100,64,64,536870912,536870912,1.2174844397231936,0.6569178104400635,0.0,1.192,0.477,0,/direct/sdcc+u/lchen6/cpu_logs/0040_new_agent_cpu_samples100_din64_dout64_read536870912_write536870912.log
1,41,new_agent,cpu,100,128,128,4194304,4194304,0.5748646343126893,0.04180026054382324,0.0,2.224,0.559,0,/direct/sdcc+u/lchen6/cpu_logs/0041_new_agent_cpu_samples100_din128_dout128_read4194304_write4194304.log
1,42,new_agent,cpu,100,128,128,8388608,8388608,0.5311766136437654,0.04773259162902832,0.0,2.239,0.607,0,/direct/sdcc+u/lchen6/cpu_logs/0042_new_agent_cpu_samples100_din128_dout128_read8388608_write8388608.log
1,43,new_agent,cpu,100,128,128,16777216,16777216,0.5530866757035255,0.05695366859436035,0.0,2.185,0.6,0,/direct/sdcc+u/lchen6/cpu_logs/0043_new_agent_cpu_samples100_din128_dout128_read16777216_write16777216.log
1,44,new_agent,cpu,100,128,128,33554432,33554432,0.5458695348352194,0.07769083976745605,0.0,2.147,0.62,0,/direct/sdcc+u/lchen6/cpu_logs/0044_new_agent_cpu_samples100_din128_dout128_read33554432_write33554432.log
1,45,new_agent,cpu,100,128,128,67108864,67108864,0.6326488070189953,0.11795973777770996,0.0,2.071,0.559,0,/direct/sdcc+u/lchen6/cpu_logs/0045_new_agent_cpu_samples100_din128_dout128_read67108864_write67108864.log
1,46,new_agent,cpu,100,128,128,134217728,134217728,0.6644164929166436,0.1929769515991211,0.0,1.894,0.573,0,/direct/sdcc+u/lchen6/cpu_logs/0046_new_agent_cpu_samples100_din128_dout128_read134217728_write134217728.log
1,47,new_agent,cpu,100,128,128,268435456,268435456,0.8730307361111045,0.34848976135253906,0.0,1.625,0.509,0,/direct/sdcc+u/lchen6/cpu_logs/0047_new_agent_cpu_samples100_din128_dout128_read268435456_write268435456.log
1,48,new_agent,cpu,100,128,128,536870912,536870912,1.2738481387495995,0.7205839157104492,0.0,1.265,0.452,0,/direct/sdcc+u/lchen6/cpu_logs/0048_new_agent_cpu_samples100_din128_dout128_read536870912_write536870912.log
1,49,new_agent,cpu,100,256,256,4194304,4194304,0.5888093262910843,0.058686256408691406,0.0,2.314,0.578,0,/direct/sdcc+u/lchen6/cpu_logs/0049_new_agent_cpu_samples100_din256_dout256_read4194304_write4194304.log
1,50,new_agent,cpu,100,256,256,8388608,8388608,0.6772501459345222,0.06484627723693848,0.0,2.276,0.511,0,/direct/sdcc+u/lchen6/cpu_logs/0050_new_agent_cpu_samples100_din256_dout256_read8388608_write8388608.log
1,51,new_agent,cpu,100,256,256,16777216,16777216,0.5498338211327791,0.06965279579162598,0.0,2.261,0.631,0,/direct/sdcc+u/lchen6/cpu_logs/0051_new_agent_cpu_samples100_din256_dout256_read16777216_write16777216.log
1,52,new_agent,cpu,100,256,256,33554432,33554432,0.5595273645594716,0.09095191955566406,0.0,2.202,0.627,0,/direct/sdcc+u/lchen6/cpu_logs/0052_new_agent_cpu_samples100_din256_dout256_read33554432_write33554432.log
1,53,new_agent,cpu,100,256,256,67108864,67108864,0.8497672481462359,0.13036203384399414,0.0,2.115,0.432,0,/direct/sdcc+u/lchen6/cpu_logs/0053_new_agent_cpu_samples100_din256_dout256_read67108864_write67108864.log
1,54,new_agent,cpu,100,256,256,134217728,134217728,0.6806504931300879,0.2055649757385254,0.0,1.943,0.577,0,/direct/sdcc+u/lchen6/cpu_logs/0054_new_agent_cpu_samples100_din256_dout256_read134217728_write134217728.log
1,55,new_agent,cpu,100,256,256,268435456,268435456,1.330256693996489,0.3734309673309326,0.0,1.677,0.346,0,/direct/sdcc+u/lchen6/cpu_logs/0055_new_agent_cpu_samples100_din256_dout256_read268435456_write268435456.log
1,56,new_agent,cpu,100,256,256,536870912,536870912,1.238967165350914,0.6774859428405762,0.0,1.308,0.469,0,/direct/sdcc+u/lchen6/cpu_logs/0056_new_agent_cpu_samples100_din256_dout256_read536870912_write536870912.log
1,57,new_agent,cpu,100,512,512,4194304,4194304,0.6582526275888085,0.11139893531799316,0.0,2.449,0.601,0,/direct/sdcc+u/lchen6/cpu_logs/0057_new_agent_cpu_samples100_din512_dout512_read4194304_write4194304.log
1,58,new_agent,cpu,100,512,512,8388608,8388608,0.591274194419384,0.11589312553405762,0.0,2.436,0.674,0,/direct/sdcc+u/lchen6/cpu_logs/0058_new_agent_cpu_samples100_din512_dout512_read8388608_write8388608.log
1,59,new_agent,cpu,100,512,512,16777216,16777216,0.5966050820425153,0.12564969062805176,0.0,2.407,0.665,0,/direct/sdcc+u/lchen6/cpu_logs/0059_new_agent_cpu_samples100_din512_dout512_read16777216_write16777216.log
1,60,new_agent,cpu,100,512,512,33554432,33554432,0.6189717827364802,0.14846038818359375,0.0,2.334,0.666,0,/direct/sdcc+u/lchen6/cpu_logs/0060_new_agent_cpu_samples100_din512_dout512_read33554432_write33554432.log
1,61,new_agent,cpu,100,512,512,67108864,67108864,0.6823150394484401,0.18713068962097168,0.0,2.28,0.622,0,/direct/sdcc+u/lchen6/cpu_logs/0061_new_agent_cpu_samples100_din512_dout512_read67108864_write67108864.log
1,62,new_agent,cpu,100,512,512,134217728,134217728,0.7645375933498144,0.27526187896728516,0.0,2.092,0.597,0,/direct/sdcc+u/lchen6/cpu_logs/0062_new_agent_cpu_samples100_din512_dout512_read134217728_write134217728.log
1,63,new_agent,cpu,100,512,512,268435456,268435456,0.9239784935489297,0.4189884662628174,0.0,1.856,0.557,0,/direct/sdcc+u/lchen6/cpu_logs/0063_new_agent_cpu_samples100_din512_dout512_read268435456_write268435456.log
1,64,new_agent,cpu,100,512,512,536870912,536870912,1.3127670465037227,0.7302601337432861,0.0,1.482,0.487,0,/direct/sdcc+u/lchen6/cpu_logs/0064_new_agent_cpu_samples100_din512_dout512_read536870912_write536870912.log
1,65,new_agent,cpu,100,1024,1024,4194304,4194304,0.8270312305539846,0.2965819835662842,0.0,2.721,0.698,0,/direct/sdcc+u/lchen6/cpu_logs/0065_new_agent_cpu_samples100_din1024_dout1024_read4194304_write4194304.log
1,66,new_agent,cpu,100,1024,1024,8388608,8388608,0.901968976482749,0.30287647247314453,0.0,2.702,0.647,0,/direct/sdcc+u/lchen6/cpu_logs/0066_new_agent_cpu_samples100_din1024_dout1024_read8388608_write8388608.log
1,67,new_agent,cpu,100,1024,1024,16777216,16777216,0.7390561131760478,0.24547934532165527,0.0,2.612,0.701,0,/direct/sdcc+u/lchen6/cpu_logs/0067_new_agent_cpu_samples100_din1024_dout1024_read16777216_write16777216.log
1,68,new_agent,cpu,100,1024,1024,33554432,33554432,0.9898555092513561,0.3250846862792969,0.0,2.643,0.597,0,/direct/sdcc+u/lchen6/cpu_logs/0068_new_agent_cpu_samples100_din1024_dout1024_read33554432_write33554432.log
1,69,new_agent,cpu,100,1024,1024,67108864,67108864,0.8145247446373105,0.30103468894958496,0.0,2.482,0.663,0,/direct/sdcc+u/lchen6/cpu_logs/0069_new_agent_cpu_samples100_din1024_dout1024_read67108864_write67108864.log
1,70,new_agent,cpu,100,1024,1024,134217728,134217728,1.2471220269799232,0.38260650634765625,0.0,2.354,0.462,0,/direct/sdcc+u/lchen6/cpu_logs/0070_new_agent_cpu_samples100_din1024_dout1024_read134217728_write134217728.log
1,71,new_agent,cpu,100,1024,1024,268435456,268435456,1.1256694663316011,0.5998430252075195,0.0,2.224,0.623,0,/direct/sdcc+u/lchen6/cpu_logs/0071_new_agent_cpu_samples100_din1024_dout1024_read268435456_write268435456.log
1,72,new_agent,cpu,100,1024,1024,536870912,536870912,1.4536122735589743,0.9192349910736084,0.0,1.882,0.572,0,/direct/sdcc+u/lchen6/cpu_logs/0072_new_agent_cpu_samples100_din1024_dout1024_read536870912_write536870912.log
1,73,new_agent,cpu,100,2048,2048,4194304,4194304,4.002928406000137,3.453387498855591,0.0,1.466,0.934,0,/direct/sdcc+u/lchen6/cpu_logs/0073_new_agent_cpu_samples100_din2048_dout2048_read4194304_write4194304.log
1,74,new_agent,cpu,100,2048,2048,8388608,8388608,3.8250273717567325,3.3380143642425537,0.0,1.436,0.946,0,/direct/sdcc+u/lchen6/cpu_logs/0074_new_agent_cpu_samples100_din2048_dout2048_read8388608_write8388608.log
1,75,new_agent,cpu,100,2048,2048,16777216,16777216,4.292453594505787,3.3999180793762207,0.0,1.438,0.857,0,/direct/sdcc+u/lchen6/cpu_logs/0075_new_agent_cpu_samples100_din2048_dout2048_read16777216_write16777216.log
1,76,new_agent,cpu,100,2048,2048,33554432,33554432,3.8588066650554538,3.3682126998901367,0.0,1.432,0.942,0,/direct/sdcc+u/lchen6/cpu_logs/0076_new_agent_cpu_samples100_din2048_dout2048_read33554432_write33554432.log
1,77,new_agent,cpu,100,2048,2048,67108864,67108864,4.097451682202518,3.5852556228637695,0.0,1.423,0.915,0,/direct/sdcc+u/lchen6/cpu_logs/0077_new_agent_cpu_samples100_din2048_dout2048_read67108864_write67108864.log
1,78,new_agent,cpu,100,2048,2048,134217728,134217728,4.074282548390329,3.403123140335083,0.0,1.459,0.884,0,/direct/sdcc+u/lchen6/cpu_logs/0078_new_agent_cpu_samples100_din2048_dout2048_read134217728_write134217728.log
1,79,new_agent,cpu,100,2048,2048,268435456,268435456,4.2581899762153625,3.7534358501434326,0.0,1.387,0.905,0,/direct/sdcc+u/lchen6/cpu_logs/0079_new_agent_cpu_samples100_din2048_dout2048_read268435456_write268435456.log
1,80,new_agent,cpu,100,2048,2048,536870912,536870912,4.591349589638412,3.9608254432678223,0.0,1.336,0.844,0,/direct/sdcc+u/lchen6/cpu_logs/0080_new_agent_cpu_samples100_din2048_dout2048_read536870912_write536870912.log
1,81,new_agent,cpu,100,4096,4096,4194304,4194304,13.805584187619388,13.268007755279541,0.0,1.19,0.982,0,/direct/sdcc+u/lchen6/cpu_logs/0081_new_agent_cpu_samples100_din4096_dout4096_read4194304_write4194304.log
1,82,new_agent,cpu,100,4096,4096,8388608,8388608,14.069116679951549,13.596397638320923,0.0,1.159,0.986,0,/direct/sdcc+u/lchen6/cpu_logs/0082_new_agent_cpu_samples100_din4096_dout4096_read8388608_write8388608.log
1,83,new_agent,cpu,100,4096,4096,16777216,16777216,14.20563350059092,13.667762756347656,0.0,1.157,0.979,0,/direct/sdcc+u/lchen6/cpu_logs/0083_new_agent_cpu_samples100_din4096_dout4096_read16777216_write16777216.log
1,84,new_agent,cpu,100,4096,4096,33554432,33554432,14.174490047618747,13.668789148330688,0.0,1.157,0.984,0,/direct/sdcc+u/lchen6/cpu_logs/0084_new_agent_cpu_samples100_din4096_dout4096_read33554432_write33554432.log
1,85,new_agent,cpu,100,4096,4096,67108864,67108864,14.0889563113451,13.573877096176147,0.0,1.155,0.981,0,/direct/sdcc+u/lchen6/cpu_logs/0085_new_agent_cpu_samples100_din4096_dout4096_read67108864_write67108864.log
1,86,new_agent,cpu,100,4096,4096,134217728,134217728,14.273010989651084,13.785684823989868,0.0,1.16,0.979,0,/direct/sdcc+u/lchen6/cpu_logs/0086_new_agent_cpu_samples100_din4096_dout4096_read134217728_write134217728.log
1,87,new_agent,cpu,100,4096,4096,268435456,268435456,14.302045772783458,13.787646293640137,0.0,1.161,0.971,0,/direct/sdcc+u/lchen6/cpu_logs/0087_new_agent_cpu_samples100_din4096_dout4096_read268435456_write268435456.log
1,88,new_agent,cpu,100,4096,4096,536870912,536870912,14.578151589259505,14.035704851150513,0.0,1.158,0.954,0,/direct/sdcc+u/lchen6/cpu_logs/0088_new_agent_cpu_samples100_din4096_dout4096_read536870912_write536870912.log
1,89,new_agent,cpu,100,8192,8192,4194304,4194304,53.99625071976334,53.387192487716675,0.0,1.164,0.994,0,/direct/sdcc+u/lchen6/cpu_logs/0089_new_agent_cpu_samples100_din8192_dout8192_read4194304_write4194304.log
1,90,new_agent,cpu,100,8192,8192,8388608,8388608,54.14967051614076,53.665205240249634,0.0,1.15,0.996,0,/direct/sdcc+u/lchen6/cpu_logs/0090_new_agent_cpu_samples100_din8192_dout8192_read8388608_write8388608.log
1,91,new_agent,cpu,100,8192,8192,16777216,16777216,54.41793192271143,53.91269326210022,0.0,1.15,0.995,0,/direct/sdcc+u/lchen6/cpu_logs/0091_new_agent_cpu_samples100_din8192_dout8192_read16777216_write16777216.log
1,92,new_agent,cpu,100,8192,8192,33554432,33554432,54.56638960260898,54.005961179733276,0.0,1.148,0.994,0,/direct/sdcc+u/lchen6/cpu_logs/0092_new_agent_cpu_samples100_din8192_dout8192_read33554432_write33554432.log
1,93,new_agent,cpu,100,8192,8192,67108864,67108864,54.27049446757883,53.702330112457275,0.0,1.145,0.994,0,/direct/sdcc+u/lchen6/cpu_logs/0093_new_agent_cpu_samples100_din8192_dout8192_read67108864_write67108864.log
1,94,new_agent,cpu,100,8192,8192,134217728,134217728,54.58879707567394,54.084033250808716,0.0,1.14,0.994,0,/direct/sdcc+u/lchen6/cpu_logs/0094_new_agent_cpu_samples100_din8192_dout8192_read134217728_write134217728.log
1,95,new_agent,cpu,100,8192,8192,268435456,268435456,54.915733580477536,54.41538214683533,0.0,1.144,0.993,0,/direct/sdcc+u/lchen6/cpu_logs/0095_new_agent_cpu_samples100_din8192_dout8192_read268435456_write268435456.log
1,96,new_agent,cpu,100,8192,8192,536870912,536870912,55.42849804647267,54.88592505455017,0.0,1.139,0.988,0,/direct/sdcc+u/lchen6/cpu_logs/0096_new_agent_cpu_samples100_din8192_dout8192_read536870912_write536870912.log
1,97,new_agent,cpu,100,16384,16384,4194304,4194304,215.0409940322861,214.47394180297852,0.0,1.148,0.999,0,/direct/sdcc+u/lchen6/cpu_logs/0097_new_agent_cpu_samples100_din16384_dout16384_read4194304_write4194304.log
1,98,new_agent,cpu,100,16384,16384,8388608,8388608,212.83539195824414,212.26849484443665,0.0,1.161,0.999,0,/direct/sdcc+u/lchen6/cpu_logs/0098_new_agent_cpu_samples100_din16384_dout16384_read8388608_write8388608.log
1,99,new_agent,cpu,100,16384,16384,16777216,16777216,213.24455513618886,212.75909543037415,0.0,1.153,0.999,0,/direct/sdcc+u/lchen6/cpu_logs/0099_new_agent_cpu_samples100_din16384_dout16384_read16777216_write16777216.log
1,100,new_agent,cpu,100,16384,16384,33554432,33554432,213.42398679535836,212.955659866333,0.0,1.147,0.999,0,/direct/sdcc+u/lchen6/cpu_logs/0100_new_agent_cpu_samples100_din16384_dout16384_read33554432_write33554432.log
1,101,new_agent,cpu,100,16384,16384,67108864,67108864,214.88058623299003,214.375568151474,0.0,1.147,0.999,0,/direct/sdcc+u/lchen6/cpu_logs/0101_new_agent_cpu_samples100_din16384_dout16384_read67108864_write67108864.log
1,102,new_agent,cpu,100,16384,16384,134217728,134217728,217.47804206609726,216.87715888023376,0.0,1.138,0.998,0,/direct/sdcc+u/lchen6/cpu_logs/0102_new_agent_cpu_samples100_din16384_dout16384_read134217728_write134217728.log
1,103,new_agent,cpu,100,16384,16384,268435456,268435456,222.06902254372835,221.42902255058289,0.0,1.087,0.998,0,/direct/sdcc+u/lchen6/cpu_logs/0103_new_agent_cpu_samples100_din16384_dout16384_read268435456_write268435456.log
1,104,new_agent,cpu,100,16384,16384,536870912,536870912,223.42545315809548,222.78680062294006,0.0,1.09,0.997,0,/direct/sdcc+u/lchen6/cpu_logs/0104_new_agent_cpu_samples100_din16384_dout16384_read536870912_write536870912.log
1,105,new_agent,cpu,100,32768,32768,4194304,4194304,881.0038018552586,880.3440835475922,0.0,1.067,1.0,0,/direct/sdcc+u/lchen6/cpu_logs/0105_new_agent_cpu_samples100_din32768_dout32768_read4194304_write4194304.log
1,106,new_agent,cpu,100,32768,32768,8388608,8388608,873.0191608825698,872.41264295578,0.0,1.084,1.0,0,/direct/sdcc+u/lchen6/cpu_logs/0106_new_agent_cpu_samples100_din32768_dout32768_read8388608_write8388608.log
1,107,new_agent,cpu,100,32768,32768,16777216,16777216,874.7636383194476,874.1328620910645,0.0,1.084,1.0,0,/direct/sdcc+u/lchen6/cpu_logs/0107_new_agent_cpu_samples100_din32768_dout32768_read16777216_write16777216.log
1,108,new_agent,cpu,100,32768,32768,33554432,33554432,859.5132422205061,858.9025812149048,0.0,1.11,1.0,0,/direct/sdcc+u/lchen6/cpu_logs/0108_new_agent_cpu_samples100_din32768_dout32768_read33554432_write33554432.log
1,109,new_agent,cpu,100,32768,32768,67108864,67108864,841.5383711354807,840.9715178012848,0.0,1.14,1.0,0,/direct/sdcc+u/lchen6/cpu_logs/0109_new_agent_cpu_samples100_din32768_dout32768_read67108864_write67108864.log
1,110,new_agent,cpu,100,32768,32768,134217728,134217728,840.3344416385517,839.7368230819702,0.0,1.142,0.999,0,/direct/sdcc+u/lchen6/cpu_logs/0110_new_agent_cpu_samples100_din32768_dout32768_read134217728_write134217728.log
1,111,new_agent,cpu,100,32768,32768,268435456,268435456,840.8397926259786,840.2254877090454,0.0,1.149,0.999,0,/direct/sdcc+u/lchen6/cpu_logs/0111_new_agent_cpu_samples100_din32768_dout32768_read268435456_write268435456.log
1,112,new_agent,cpu,100,32768,32768,536870912,536870912,845.7172558922321,845.0739965438843,0.0,1.129,0.999,0,/direct/sdcc+u/lchen6/cpu_logs/0112_new_agent_cpu_samples100_din32768_dout32768_read536870912_write536870912.log
1,113,new_training,cpu,100,4,4,4194304,4194304,0.757330872118473,0.02704787254333496,0.0,1.905,0.459,0,/direct/sdcc+u/lchen6/cpu_logs/0113_new_training_cpu_samples100_din4_dout4_read4194304_write4194304.log
1,114,new_training,cpu,100,4,4,8388608,8388608,0.5599163779988885,0.030895233154296875,0.0,1.922,0.613,0,/direct/sdcc+u/lchen6/cpu_logs/0114_new_training_cpu_samples100_din4_dout4_read8388608_write8388608.log
1,115,new_training,cpu,100,4,4,16777216,16777216,0.571928771212697,0.04105663299560547,0.0,1.91,0.605,0,/direct/sdcc+u/lchen6/cpu_logs/0115_new_training_cpu_samples100_din4_dout4_read16777216_write16777216.log
1,116,new_training,cpu,100,4,4,33554432,33554432,0.5921672908589244,0.06109905242919922,0.0,1.901,0.595,0,/direct/sdcc+u/lchen6/cpu_logs/0116_new_training_cpu_samples100_din4_dout4_read33554432_write33554432.log
1,117,new_training,cpu,100,4,4,67108864,67108864,0.6484731556847692,0.09917759895324707,0.0,1.799,0.564,0,/direct/sdcc+u/lchen6/cpu_logs/0117_new_training_cpu_samples100_din4_dout4_read67108864_write67108864.log
